,Subject,date_published,verified,review_text,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_&_beverages,inflight_entertainment,ground_service,wifi_&_connectivity,value_for_money,recommended
84,royal-air-maroc,2017-01-13 00:11:00,True,"Casablanca to Yaoundé via Douala. A very pleasant experience in a modern and clean aircraft. A little chaotic boarding as many people were reseated during the process. As the last rows of the cabin were free, people reseated themselves after boarding, resulting in a free seat next to me. Smooth flight, attentive staff and OK food. No hesitation to fly again in the future.",,Solo Leisure,Economy Class,Casablanca to Yaoundé via Douala,November 2017,4.0,4.0,4.0,3.0,5.0,,3,yes
85,royal-air-maroc,2017-01-23 00:09:00,True,"Gran Canaria to Casablanca. I thought Royal air Maroc had improved its services but from my recent experience, RAM unfortunately has not. We had about 2 hours delay on outward flight, while RAM on return flight decided to cancel one of its route from Canarias. We were informed of this cancellation while we were already at the airport (so 3 hours before departure) : although we bought a Las Palmas - Casablanca direct flight ticket, we had now to wait for the Tenerife plane to come to Las Palmas. I was with my family : my wife, 6 years old child and a 1 year old baby. While we were waiting our turn, the agent at check in decided to call some identified persons (that were behind us in the queue) to give them priority in registration. These people were persons in transit (their end destination was not Casablanca). After that the agent informed us that the plane was now full and that we had to wait for the day after to fly back home. I tried in vain to get someone from RAM Company to come and find solution. No one came and at the end we had to accept the situation. I think that these practices should be condemned.",ATR72,Business,Economy Class,Gran Canaria to Casablanca,September 2017,1.0,1.0,1.0,,1.0,,1,no
86,royal-air-maroc,2017-01-21 00:09:00,True,"Stockholm to Dakhla via Casablanca. The flight itself ok, but they lost my kitesurfing gear, and now have been waiting for any information for 4 days. 1/3 of the kitesurfing holiday is gone, when visiting the airport there's no one working, customer service cant do anything  without some claim number that I haven't been given, no one answers the phone, no one speaks english. There has been 2 flights a day, so 8 flights and still I don't get my stuff?",,Solo Leisure,Economy Class,Stockholm to Dakhla via Casablanca,September 2017,3.0,3.0,3.0,1.0,1.0,1.0,1,no
87,royal-air-maroc,2017-01-02 00:09:00,True,"Flew from Agadir to Madrid via Casablance, hadn't used Royal Air Maroc before. Check in / boarding in Agadir was fine and bag was checked all they way through to Madrid - I had to book business class as I needed a fully changeable ticket, crew seemed nice enough when boarding - but that's about as much as I saw of them. I was surprised that for the fare involved on the Agadir - Casablanca sector there was not even the offer of a glass of water, the curtain to the galley was across the whole time with the smell of food wafting through (crew meals obviously) disappointing service to be honest. The transfer at Casablanca was fine / the crew on the Casablanca - Madrid sector were very pleasant, the cabin lay-out was proper ""first class"" style seating plenty of leg room, magazines offered before take-off with pre-flight water or juice. As the flight was only 1 hour and 15, I was given a meal tray which had a hot beef shawarma with fruit salad and Mango mousse cake. It was delicious to be honest and a hot towel service after. The only thing I found really odd on this sector was there were no announcements made in English at all only French and Arabic (the safety demo was a video in English and Arabic) there were a few USA passengers on board also and we had to ask the crew what the announcements were about which I found odd. On the previous sector Agadir / Casablanca all the announcements were made in French / Arabic / English so I'm unsure as to what they were up to as the majority of passengers on the Casablanca / Madrid were Spanish or English speaking. Overall RAM is a good airline but they would need to get their on-board service aligned a bit better .",Boeing 737 800,Solo Leisure,Business Class,Agadir to Madrid via Casablanca,August 2017,5.0,3.0,4.0,,4.0,,2,yes
88,royal-air-maroc,2017-01-01 00:09:00,True,"Bologna to Beirut via Casablanca. It was a transit travel, and the airline should have booked an hotel inside the airport to stay this night. So, they gave me the hotel booking and when I got there, the hotel was fully booked. I returned to them, and after waiting a lot of time and many people came having the same problem, they took us by bus inside the airport to a lounge that contains sofas, and they told us that we should stay there till the next day. This lounge was not finished (it was not fully equipped and a smell of paint), and it does not have any privacy, in which all the sofas are beside each other. It was really a very insulting experience.",Boeing 737-800,Solo Leisure,Economy Class,Bologna to Beirut via Casablanca,August 2017,1.0,2.0,,,1.0,,1,no
89,royal-air-maroc,2017-01-22 00:08:00,True,"We booked from Brussels to Nairobi via Casablanca and we got the tickets. There it stated we had a stopover at Casablanca (1hour and 10 minutes lay over).  When we tried to check in online the evening before, we could only check in from Brussels to Casablanca. No changes in flight hours where shown. When arriving in Brussels airport, 3 hours in advance, they only could check us in for the flight to Casablanca. The personel of RAM told us this was normal procedure and once we would arrive in Casablanca, we would receive our next boarding pass for the plane to Nairobi. Once arrived in Casablanca (on time, still had more than an hour to get on the other plane), the personel of RAM showed us where to obtain our other boarding passes. At this desk they suddenly told us 'that plane left more than an hour early!'. So, as our first plane was landing, the other one was already taking off! Nobody notified us, not online, no e-mail, message. We were speechless and desperate. Together with an American couple (who also booked a direct ticket from Brussels to Nairobi), the personel told us it was no problem, they would refund our flight and that we would have to take the next flight, 2 days later! This was not an option for us, because we already booked a safari with driver and airport pick up, all planned from the moment we would arrive in Nairobi. After 3 hours, they told us to come fast, because there was a flight to Cameroon we should be on. Then, from Cameroon, we would have to take a flight to Nairobi. Instead of arriving at 2am, we would arrive at 8 pm (losing an entire day of safari and hotel, but still less worse than losing 2). They told us it was safe to transfer at Douala. Once arrived in Douala (after a night flight with stopover in Yaoundé), at 4am, the border control would not let us enter (because we had no ticket and visa), they called the police, who took our pasports and we had to sleep outside the police departement at the airport! At 8am the office of Kenya Airways opened (where we had to check in for the flight). But RAM had put us 2 on wrong seats! The others could board, but not the two of us. After 2 hoffiric hours their personel managed to get us on a flight to Nairobi. Late in the evening we arrived in Nairobi, lost the money of our hotel, lost the money of our safari. The return flight from Nairobi to Paris was a disaster as well! In Nairobi, the personel told us we would have to take our luggage in Casablanca (since we were booked to spend one day at a hotel in Casablanca). In Casablance they told us they could not obtain our luggage. We had no spare clothes, toothbrush, shampoo. Next day, arriving in Paris, one of our bags was missing. After 2 hours of waiting, they found our bag, who was shipped in another plane.",,Couple Leisure,Economy Class,Brussels to Nairobi via Casablanca,August 2017,1.0,1.0,1.0,,1.0,,1,no
90,royal-air-maroc,2017-01-21 00:08:00,True,"Marrakech to Paris. The airline operates the exact route for two earlier flights on same day. Yesterday, we spoke with the Morocco reps asking how we put ourselves on standby for the flights. They said they cannot do it, and we must go to airport and ask gate agents. We wake up at 5:30am to go to airport. First rep at the RAM counter says both morning flights are fully booked, there's nothing they can do (but they were still selling tickets online for this flight!) I go the the rep adjacent to the first agent. She says there's plenty of space but they only handle check in at this counter, so we must call RAM - which we'd already done and were instructed to go to airport. We nevertheless call RAM again, this time an English speaking number, and the guy says that he cannot change over the phone, only the agents at the airport can do that. They will give you the run around on the most basic customer requests.",,Couple Leisure,Economy Class,Marrakech to Paris,August 2017,,,,,1.0,,1,no
91,royal-air-maroc,2017-01-01 00:08:00,True,"Casablanca to Marrakech. I've never seen such chaos at the airport, and there was no flight delay or anything wrong. Only two people checking a long line of people in - everyone was unclear where to go and when I asked I was given different answers from each Royal Air Maroc desk I went to. Flights are cheap so if you really need to save money and they are going to a destination you need to cross your fingers. The flight attendants were very pleasant though!",,Solo Leisure,Economy Class,Casablanca to Marrakech,July 2017,3.0,5.0,3.0,2.0,1.0,3.0,3,no
92,royal-air-maroc,2017-01-23 00:07:00,True,"Nouakchott to Casablanca, the level of service was quite low. No preferential check in for business class or preferential boarding. It was a internal african route, so probably the carrier would not use the best plane in the fleet, but the Boeing 737-800 was not very clean, and the level of service was average. No entertainment, but the flight is only about 3 hrs). The food was ok.",Boeing 737-800,Business,Business Class,Nouakchott to Casablanca,July 2017,2.0,3.0,2.0,,2.0,,3,no
93,royal-air-maroc,2017-01-16 00:07:00,True,"We were booked to fly on Royal Air Maroc flight AT587 from Casablanca to Sal Island (SID) July 14, 2017. The flight had a stop over at Praia Island. As we were boarding the ground crew asked any passengers who were flying to Sal Island to step aside and wait. All the passengers to Praia Island boarded as per usual. We were offered no information or explanation, but we started getting worried as the time for the plane to depart drew near. Sure enough the time came and we saw the plane leave. Still no explanation. There were 7 of us. Tried to get some answers from ground crew but they were either unwilling to tell us or were clueless themselves. Eventually we were told that the connecting flight was canceled and we will need to come the next day to see if we can get on another flight. There were no apologies, no explanation. I later did some talking and some research myself and found out the connection flight was canceled because there were only 7 of us and thus not profitable for the airline. Horrible experience.",,Couple Leisure,Economy Class,Casablanca to Sal via Praia,July 2017,1.0,1.0,,,1.0,,1,no
94,royal-air-maroc,2017-01-06 00:07:00,True,"My flight from Sao Paulo to Gatwick via Casablanca on 5th July was cancelled at roughly 48 hours notice. There was an offer to reschedule my flight for later in the week but was useless as I had to be in the UK before their offered replacement. I managed to book a flight with another airline. I e-mailed saying I expected a full refund. I received a phone call that was poorly connected and I couldn't understand what was being said. I told RAM I wanted a refund as I had made other plans. The man hung up and I received an e-mail with a re organised flight, different to the one offered in the original e-mail, that still proved useless for my travel needs. I replied again to that e-mail stating I wanted a refund. I am waiting for a response. Their customer service is appalling and their lack of organisation is apparent through poor communication and trying to just book you onto alternatives without consulting you first.",,Solo Leisure,Economy Class,Sao Paulo to Gatwick via Casablanca,July 2017,,,,,,,1,no
95,royal-air-maroc,2017-01-30 00:05:00,True,"Amsterdam to Casablanca. I flew with a group of fellow travellers from Amsterdam to Bamako in Mali with a stopover in Casablanca. Royal Air Maroc told half the group to receive their boarding passes for Bamako in Casablanca. They did not, because to aircraft was severely overbooked by returning Muslims from the pilgrimage to Mecca. With trepidation, I booked Amsterdam to Casablanca with Royal Air Maroc. Without any notice, Royal Air Maroc cancelled my return flight and we were booked on an earlier flight. This made me put Royal Air Maroc on 24-hour death row watch with the help of from Amadeus. Amadeus informed me that my return flight was reschedules again. 49 hours before the flight I tried to get my boarding passes, but the web check-in was still closed. Exactly 48 hours before the flight I started the web check-in to print the boarding passes, finding out that only three seats were still available on this flight. All others were already allocated to other passengers before the web check-in even opened. My wife and I could not sit together. I called Royal Air Maroc but they confirmed this was not possible to be allocated a seat before the web check-in. Sure. At the airport check-in counter, I asked to sit together. The staff member asked her colleague to release seats with an ""R"" for us. Her reply: no. At the gate, we asked it again and promptly Royal Air Maroc gave us seats next to each other. On board the 737 we noticed about 20-30 seats empty. Very strange. We asked ourselves if there is any link between the departments of reservation and operation. The flight went well and the service was good. Amadeus informed us in time that our return flight would depart 1 hour earlier, due to the temporary Ramadan time zone shift. Royal Air Maroc did sent an email message, when we were in mid-flight. The flight was on time, the service was good and the meals tasted nice. Conclusion: in the last 60 years, Royal Air Maroc has learned to fly aircrafts very well. In the new departments of internet reservation & communication, Royal Air Maroc is still struggling as a newbie.",Boeing 737-800,Couple Leisure,Economy Class,Amsterdam to Casablanca,May 2017,3.0,3.0,3.0,,1.0,,2,no
96,royal-air-maroc,2017-01-21 00:05:00,True,"Lisbon to Doha via Casablanca. I sent two complaints to RAM and I have not heard a thing back. Our journey out of Doha was fine and there were no issues; once we got onto the aircraft we both slept most of the way. The return journey from Casablanca to Doha was however a little different and disappointing. The aircraft was dirty and the staff inattentive. I pressed my call button a number of times; staff did not come and were sat around at the back. Because of this, I got up and went to the back of the aircraft myself where I found staff disregarded me and other customers! Eventually a young man asked me what I wanted and I requested a glass of white and red wine. He immediately dismissed me and said he would have to check at the front of the aircraft and would bring the wine to me! I waited a long time. In the end, I went back to the rear and asked again - I chose the only steward who had been polite so far throughout the journey (who was the most accommodating on the flight) he asked me what I would like. I replied that I would like two glasses of wine: one for myself and one for my husband. He grudgingly said he would bring it to me in cups!",Dreamliner,Couple Leisure,Economy Class,Lisbon to Doha via Casablanca,April 2017,3.0,1.0,1.0,2.0,2.0,,2,no
97,royal-air-maroc,2017-01-12 00:05:00,True,"I have flown with Royal Air Maroc over 10 times within the last few months. Always London - Abidjan - London and always with a stopover in Casablanca. They are consistently the keenest pricing on this route and with RAM each time you make a booking it is like rolling the dice. The experience on the European facing routes is consistently good and the aircraft modern. On the African side the experience tends to be less good but still OK. Where the element of chance comes in is that if anything goes wrong with your connection in Casablanca then these guys just melt away - like snow in the Sahara - and you will be left without information, help, or any sense that there is any coherent policy for sorting things out. I had one horrendous experience when Heathrow was fogbound and the lack of information meant that when the flight eventually too off it did so without about 20 passengers. To their credit they did eventually get us to Heathrow later the same day to be reunited with our luggage which had gone on without us. Casablanca airport is just about OK for a short stopover - insufficient seating, lousy PA but fairly modern. Service on planes is adequate and they staff reasonably friendly.",,Solo Leisure,Economy Class,Gatwick to Abidjan via Casablanca,April 2017,3.0,4.0,2.0,1.0,2.0,,4,yes
98,royal-air-maroc,2017-01-29 00:04:00,True,"Amsterdam to Marrakech return via Casablanca. More than 3 hours of delay on the first flight, reason given: pilot was sick, then talks about a strike (no evidence anywhere of a strike, they said this to discourage people demanding their money back).  Missed corresponding flight in Casablanca. Only 3 people to help hundreds of stranded passengers to check for other flights or solutions. One person available to help for accomodation (a basic right when stranded for the night) for hundreds of passengers. This person is then clearly stalling the whole time and telling people: ""All of the hotels nearby are full. It's not worth it to book a hotel in town if you have a flight in 7 hours, etc"". Finally we give up. We stay the night in a cold airport. Next morning: finally the connecting flight. Upon arrival we notice our luggage was not on the flight (even after checking with several different people at Casablanca airport that the luggage would come). Nobody from Royal Air Maroc at Marrakesh airport. After an hour of searching somebody could verify our luggage was still somewhere in the system. It arrived at night, we had to take a taxi and lose more time. Finally,  when checking in for the flight back home we were told that our booking for the flight got automatically cancelled because there were problems with one or more previous flights. Nobody at the airport to help us, so we had to call the helpdesk and try and explain this whole thing. Told on the phone that somebody would call back with a solution. When they finally called back after more than an hour, ensuring us that we could now get on the plane, we were told in the airport that it was too late: boarding had closed. Only beam of light in this was staff at the helpdesk who understood this was becoming rediculous  and he should get us home, so he booked us a different flight. Will never fly this airline again.",,Couple Leisure,Economy Class,Amsterdam to Marrakesh via Casablanca,April 2017,2.0,3.0,3.0,,1.0,,1,no
99,royal-air-maroc,2017-01-25 00:04:00,True,"Marrakech to Casablanca. Poor communication and customer service. Our flight was delayed by 2.5 hours which resulted in us missing our connection on Emirates. I travel frequently and realise these things happen, though this is where Royal Air Maroc really fail in their customer service. Passengers started complaining to security staff approximately one hour after departure after no word from Royal Air Maroc. Royal Air Maroc finally sent a representative to the gate after 1.5 hrs after the flight was meant to depart to sort passengers out with connections. After 2.5 hrs we spoke to staff who informed us that we had been rebooked a flight the next day and we needed to pick up our boarding passes and accommodation voucher from the transit desk in Casablanca.  When we arrived at the transit desk where we were informed that they would deal with us shortly. This went on for more than 2 hours. Finally they advised us that we had not been booked on a flight as yet and they were working on our connection. A further 2 hours went by. Now 4 hours. No where to to buy food or get a drink. We were travelling with 3 young children aged 4 yrs to 9 yrs. We did ask staff about getting water though we were advised that we would have to clear customs buy water and then re renter though we would need a boarding pass which at as yet we did not have!  Finally they agreed to continue working on our connecting flight and organise accommodation. We passed through customs and and waited for another hour for them to organise our accommodation. We were advised that we were now booked on the flight the following day and needed to pick up boarding passes in the morning. We arrived at the hotel 6 hours after landing. At the hotel we found out that Royal Air Maroc had booked our rooms incorrectly. Luckily the staff at the front desk were helpful and were able to sort things out. The next day we arrived back at th airport an 10 am for a 3pm flight only to find out once again that we had been lied to and we were not booked on the connecting flight and the flight was overbooked! It now took a further 4 hours to organise a flight which did not help our stress levels. Finally we were booked on a flight after 9 hours of waiting at Casablanca airport.",,Family Leisure,Economy Class,Marrakech to Casablanca,April 2017,3.0,3.0,,,1.0,,3,no
0,royal-air-maroc,2017-01-07 00:04:00,True,"Just as a pre-emptive note, I have flown many times and to Europe over 10 times and have never had such a horrendous experience. I flew out of JFK on March 23 2017, flight AT201 with a connection in Casablanca. The crew were inattentive and unfriendly. It was mostly an all-male crew. My TV monitor’s sound did not work and after 2.5 hrs into the flight of trying to get it fixed and trying to get their attention I finally gave up. They would never answer my attendant call button. On the return home it was even worse, I flew out of Rome, connected in Casablanca and then to JFK. From Rome on April 3, 2017 I was supposed to leave at 6.20pm, but the flight I was told was delayed 15 minutes. Well almost a full 6 hours later they finally got us on a flight at 12.10 midnight to Casablanca. There was little to no communication as to why we were delayed nor what our options were nor updates. Once in Casablanca at 2.30am we were just let off the plane with no explanation as to what to do, where to go, who to talk to or nothing. We got to the customs area where they gave us tickets for our connecting flight (we missed the 1st connecting flight, which was supposed to leave 10.30pm out of Casablanca to JFK) so the next available flight was at 2.45 pm (a full 12 hrs later). RAM did not tell us we could get a hotel or even where to go to get a voucher, I stopped at an information booth and she told me where to go. I got the voucher and the shuttle bus to the hotel, which was 4.00am by that time and got to my room. On the flight back to JFK again the TV Monitor sound did not work, but I didn’t even try to get them to fix it based on the last flight. Again the flight attendants were inattentive and unfriendly. The airport was scary, they were having demonstrations outside the area you had to walk thru to go to security and your gate.  I don’t usually complain but this was such a bad experience I felt I needed to write a review.",Boeing 737,Solo Leisure,Economy Class,New York JFK to Rome via Casablanca,April 2017,1.0,1.0,1.0,3.0,2.0,1.0,2,no
1,royal-air-maroc,2017-01-31 00:03:00,True,"Utter Chaos! I had the misfortune of booking onto a Royal Air Maroc flight from Casablanca to Tangier at 11pm. I realised things were amiss when my coach pulled up to the plane and the lights were flickering on and off. There was an electrical fault, and the passengers were eventually sent back to the terminal. I can only assume all Royal Air Maroc staff then hid, as for the next 3 hours we were locked in the airport with no information and nobody to ask. There was a small passenger uprising, resulting in half the flight marching out of the airport. Chaos ensued and eventually at 4am a RAM representative arrived and directed passengers to a 'replacement coach'. When confronted by dozens of tired and angry looking passengers the surprised coach driver explained he was driving to Fez the next day, and we eventually established no replacement coach had been arranged. More chaos followed, followed by a 4 hour ride in a 1950s taxi eventually arriving 9:30am with no sleep. RAM promised compensation, but never paid and don't respond to e-mails. If you like planes that are well maintained and fly, arriving on time, customer service and compensation if things go wrong my advice is use another airline!",,Business,Premium Economy,London to Tangier via Casablanca,August 2016,1.0,1.0,,,1.0,,1,no
2,royal-air-maroc,2017-01-13 00:03:00,True,"Flew Royal Air Maroc from Casablanca to Bissau via Praia. Departing at 11pm and arriving at 5pm I would expect to have a little sleep. However, the crew wakes you up when serving dinner. When stopping at 1.30 pm in Praia, they put all the lights on (OK, I can understand that, for security procedures maybe) and also the music! Why? In general, when departing from Casablanca, flights to Europe are fairly OK. But when flying towards an African capital, you can't expect to rest. Sometimes I feel like the crew doesn't want you to.",Boeing 738,Business,Economy Class,Casablanca to Bissau via Praia,March 2017,3.0,3.0,2.0,1.0,3.0,,4,no
3,royal-air-maroc,2017-01-10 00:01:00,True,"São Paulo to Geneva via Casablanca. Overall, I was positively surprised. Boeing 787 is an incredible airplane, and very quiet, which helps out with sleeping. Seating is spacious and there is lots of leg room and space in the overhead compartments. Check-in and boarding in Sao Paulo were comparable to any other airline and staff quite helpful. There was a line in the accommodation desk of RAM in Casablanca but it moved quickly, and I was put in a very nice hotel during my 15 hour layover, with dinner and breakfast included. My bags arrived normally in Geneva. No delays in any two flights. Problems with RAM though: the food is horrible, especially on the longer flight. Although the flavor was okay, it was very poorly presented, overall low quality, and not something you would expect at an airline. No alcoholic drinks on board, no snacks or extra beverages in between meals. Staff in the longer flight seemed impatient and not very willing to help. Bathroom was a bit dirty as well. On the shorter flight food was a bit better but still poorly presented. Staff was a lot more professional. My ticket was not cheap at all. I think overall the service of RAM was acceptable, but the food was a low point and reason enough for me not to fly with them again until I hear that has improved.",Boeing 787,Solo Leisure,Economy Class,GRU to GVA via CMN,January 2017,5.0,2.0,1.0,5.0,5.0,1.0,3,no
4,royal-air-maroc,2017-01-09 00:01:00,True,"Frankfurt to Monrovia via Casablanca and Accra. Royal Air Maroc check in at Frankfurt Airport was efficient and painless. The flight took off a few minutes late but reached Casablanca on time. Food and beverage service on board was okay and a hot meal was served. After a 4 hour transit in a very dirty airport, the flight took off on time for Accra. Food and beverage selection was ok considering that only breakfast was served with nothing being offered on the Accra to Monrovia route. The fun started on arrival in Monrovia as one suitcase was missing. The necessary lost luggage form was filled in and submitted. After a week's interaction with RAM Monrovia office, the lost suitcase has neither been traced, found or delivered. A RAM employee confirmed that because RAM flights are very full, not all check-in luggage is loaded onto the aircraft which leads to inevitable delays and great frustration at the destination. In fact, the city office of Royal Air Maroc in Monrovia has turned into a heap of lost luggage and irate passengers have to daily go and search for their own luggage as RAM never returns any calls not appears to follow up on any enquiries. This is really shameful and my advice would be to avoid flying Royal Air Maroc at all costs.",Boeing 737-700,Solo Leisure,Economy Class,FRA to ROB via CMN /ACC,November 2016,3.0,2.0,2.0,,2.0,,2,no
5,royal-air-maroc,2016-01-13 00:12:00,True,"Rio de Janeiro to London Gatwick via Casablanca. Had a really good experience flying to/from Brazil for the Paralympic Games on Royal Air Maroc. The Boeing 737-800's used on the legs between LGW and CMN are very clean and modern, incorporating the Boeing sky interior. Boeing 767-300's on the long haul sectors are showing their age but still very comfortable for a 9 hour journey. All aircraft had extremely generous legroom and the food on board was of a high standard, including alcoholic drinks. The cabin crews were all very professional and courteous. The only slight complaint onboard was that the IFE system on the B767's was rather temperamental and prone to resetting quite often, which made it impossible to watch movies. RAM accommodate transit passengers free of charge in a central Casablanca hotel if you have a long layover, which is fine and a nice touch, but can end up being rather fraught and stressful by the time you have travelled to/from the hotel and had to deal with the nightmare of negotiating the semi-organised chaos at CMN airport. Overall though, my impressions were positive and would certainly travel with RAM again.",Boeing 767-300,Solo Leisure,Economy Class,GIG to LGW via CMN,September 2016,5.0,4.0,5.0,3.0,3.0,,5,yes
6,royal-air-maroc,2016-01-09 00:12:00,True,"One-way flight Tunis to Dakar via Casablanca on November 29 on Royal Air Maroc B737-800s. Check-in at Tunis airport was quick and agent gave me window seats all the way to Dakar. Plane boarded with some organization with Business class and families first, then coach class. Not too disorderly so enjoyed that. Flight attendants were great and welcoming. Took off early and 2 1/2 hour flight to Casablanca. Delicious Moroccan chicken dinner was served with 2 drink runs. No sound available so they showed Bugs Bunny cartoons on the screens with no sound - sort-of strange. Why bother showing them at all? Just show the moving map - which they didn't have either. Landed on-time and bussed to the main terminal where the transit security line was insane. Be prepared for these kind of lines in western Africa and for disorder as passengers push and shove to get to the front. Dakar flight boarded with confusion as many carry-on's were too large for the overhead bins. So we were stuck on the jet-bridge as every passengers carry-on was evaluated. On-board it was a crazy free-for-all with people just sitting anywhere they wanted. Then when the passenger assigned to that seat came they either made the person move (as I did to the guy in my seat) to just grabbing an open seat - which then made the passenger in that seat make them move or look around. It was chaos but funny - the flight attendant saw me laughing and joined in - was just crazy. Ended up with a seat next to me open which was really great! Again take-off on time and served a delicious meal. Charlie Chaplin silent film shown which was perfect as again there is no sound on the airplane. And this time they also showed the moving map which was good. Landed on-time and bused to terminal where bags came out last but was just glad to get it. Overall I liked RAM a lot and would fly them again.",Boeing 737-800,Solo Leisure,Economy Class,TUN to DKR via CMN,November 2016,4.0,5.0,4.0,1.0,4.0,1.0,4,yes
7,royal-air-maroc,2016-01-16 00:11:00,True,"London Gatwick to Casablanca. Brilliant flight - unexpected after reading reviews. Smoothest take off and landing I've ever experienced. Friendly staff, full meal (unexpected) and quiet flight so were able to sit in emergency exit seats for extra legroom. We have another flight in a few days - hoping for the same positive experience!",,Couple Leisure,Economy Class,LGW to CMN,November 2016,5.0,5.0,5.0,,5.0,,5,yes
8,royal-air-maroc,2016-01-05 00:10:00,,"London Heathrow to New York via Casablanca. London to Casablanca was a pleasant flight with no delays. I had a great lunch on board with a choice of beef or chicken as well as a veg option. Staff were good, came to your attention straight away and were kind and spoke good English. With a short stop over in Casablanca Airport I went on board the Boeing 787 and  was amazed, completely different from the Boeing 737 on earlier flight. It had a new smell to it, the entertainment screens were large and overall its fantastic with a lot of good points. Food was fantastic, very hot and tasty. Staff were polite on this flight, great option of drinks and food. Entertainment great, loads of movies, tv shows, music and games. Everything is in English so nothing to worry about that, and you get a pillow, blanket and good quality headphones. Great experience with Royal Air Maroc. A really improved airline.",Boeing 787-8,Solo Leisure,Economy Class,LHR to JFK via CMN ,September 2016,4.0,5.0,5.0,5.0,5.0,,4,yes
9,royal-air-maroc,2016-01-23 00:09:00,True,"Nairobi to Montreal via Casablanca. The initial flight was canceled last minute, and they put me on a flight two days later. No compensation in any form (rebook for another route, food vouchers, credit, class upgrade, hotel) - nothing was provided. Still waiting from them for the delay report for my travel insurance company, but no answer for 2 month already. Customer service just does not give any answers to my repeated requests. I flew many different airlines in the world, and I am not a demanding customer at all, but would sugest avoid flying with this airline.",,Solo Leisure,Economy Class,NBO to YUL via CMN,July 2016,3.0,3.0,3.0,3.0,1.0,,2,no
10,royal-air-maroc,2016-01-11 00:09:00,True,"Montreal to Casablanca return. Ground service in Montreal, Casablance and Lisbon vague, aloof and  unhelpful. The flights themselves were smooth and comfortable, the cabin crews were efficient, courteous and knowledgeable. Food and entertainment were good. Check-in for the Casablanca - Montreal leg wasn't available, resulting in poor seats.",Boeing 787  / 767,Couple Leisure,Economy Class,YUL to CMN,May 2016,3.0,3.0,3.0,3.0,1.0,,4,yes
11,royal-air-maroc,2016-01-29 00:08:00,,"London to Marrakesh via Casablanca was a pleasant flight. The aircraft was waiting for me after I was 10 minutes late (long inspections). The food was alright. My son needed a change of nappy and one crew member helped me. Generous baggage allowance and once you arrive in Casablanca the is no hassle with baggage, as it is automatically transfered to the next flight. I advise you to have some euro or Dirham as you will be hungry waiting for the next flight and the only snack bar does not accept British pound. Flight from Casablanca to Marrakesh was quiet. Arrived on time.",,Family Leisure,Economy Class,LGW to RAK via CMN,May 2016,4.0,5.0,5.0,3.0,4.0,,4,yes
12,royal-air-maroc,2016-01-19 00:08:00,,"New York JFK to Marrakech via Casablanca with Royal Air Marco. I was pleasantly surprised with this airline. I had never tried it, but the recent reviews made me want to give it a whirl. Glad I did. Crew was pleasant, the trips itself was completely fine. The food was fine, nothing extraordinary. Check-in, baggage claim all quite standard and normal. Love the wine selection. All in all no complaints what so ever.",,Solo Leisure,Business Class,JFK to RAK via CMN,March 2016,5.0,5.0,3.0,3.0,5.0,,5,yes
13,royal-air-maroc,2016-01-16 00:08:00,,"In June and August I went from Madrid to Banjul return via Casablanca. Normally I fly with Tuifly from Amsterdam, but RAM had a good deal from Madrid. I was pleasantly surprised by the friendliness of staff. Also the fact that meals and beverages are served free of charge (even on the relatively short stretch Madrid - Casablanca) was a pleasant surprise. It is a long time ago that this service was also common with Tuifly and its predecessors. I will definitely choose RAM again!",,Solo Leisure,Economy Class,BJL to MAD via CMN,August 2016,4.0,5.0,5.0,,4.0,,5,yes
14,royal-air-maroc,2016-01-03 00:08:00,True,"Madrid to Rio de Janeiro via Casablanca. I did not believe the bad reviews before I flew but now wish that I had paid a little more and flown with someone else. The plane that we flew on (9.5 hour flight) had no TVs, my seat was broken and the overhead luggage compartments did not all stay closed during take off. The flight connecting Sao Paulo to Rio de Janeiro was cancelled: the staff refused to talk to anyone or give any information about when the next available flight would be. It then transpired that they had also lost our luggage! The staff were unhelpful and moody: the customer service department phone line is awful, I spoke to someone who hung up on me when I said that I wanted to speak to a manager and then gave a false name when I called back. A month and countless calls and emails later, we are still trying to get a cancellation certificate from the airline. Really not worth flying them.",,Couple Leisure,Economy Class,MAD to GIG via CMN,July 2016,1.0,1.0,1.0,,1.0,,1,no
15,royal-air-maroc,2016-01-16 00:07:00,True,"Paris to Bamako via Casablanca with Royal Air Maroc. Nice food. Business class seats ok. Friendly crew. The good stops there. Royal Air Maroc still has a very disorganised boarding policy, with 150 people waiting in the jetway for 30 minutes with no explanation. Casablanca airport is tired, RAM VIP lounge provides disgusting food and beverages despite a nice renovated layout. Royal Air Maroc got a nice facelift but the bad fundamentals are still there, especially when travelling to Sub-Saharan Africa.",Boeing 737,Business,Business Class,ORY to BKO via CMN,July 2016,3.0,3.0,3.0,1.0,1.0,1.0,3,no
