,Subject,date_published,verified,review_text,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_&_beverages,inflight_entertainment,ground_service,wifi_&_connectivity,value_for_money,recommended
74,ethiopian-airlines,2017-01-28 00:07:00,True,"Ethiopian is a very poor airline. Boarding in Nairobi was disorganized with no priority for Star Alliance Gold passengers. The plane looked tired and faded despite being a B737 with Sky Interior. The food was the absolute worst I've tasted on a plane: smelly, badly reheated and poorly plated with sauce dripping on the table. Arrival in Addis is a mess, with non-English speaking staff everywhere and poor signage. Avoid this airline at all costs.",Boeing 737,Business,Economy Class,Nairobi to Addis Ababa,July 2017,1.0,1.0,1.0,,1.0,,2,no
75,ethiopian-airlines,2017-01-27 00:07:00,True,"Johannesburg to Tel Aviv via Addis Ababa. I was quite disappointed with the airline as a whole. They had sent me to the wrong boarding gate that was clearly printed on my boarding pass, which only later did I realise that they changed the gate without informing any one. The aircraft was not clean, there no was soap and toilet paper in most of the bathrooms. The aircraft was kept at a very low temperature and when I asked for blankets, they said that they don't have any. The service was poor, and they often took time to answer requests.",,Solo Leisure,Economy Class,Johannesburg to Tel Aviv via Addis Ababa,July 2017,1.0,2.0,2.0,,1.0,,2,no
76,ethiopian-airlines,2017-01-20 00:07:00,True,"Los Angeles to Windhoek via Addis Ababa. This was my worst travel experience ever. Firstly, my baggage was left behind at Addis and it was only received two days after arrival without any  apology. The quality of food on flights out and inbound was shockingly poor. In terms of drinks served, besides the juices and soft drinks, the only available drinks were one red and one white wine. No beer or any other alcoholic beverages were available. The one toned music that was played on board irritated me to the hilt. Check in at Addis Ababa the most chaotic I have experienced. The cabin crew was very friendly and helpful.",Boeing 787-8 / 737-800,Couple Leisure,Economy Class,Los Angeles to Windhoek via Addis Ababa,July 2017,1.0,3.0,1.0,1.0,1.0,,1,no
77,ethiopian-airlines,2017-01-20 00:07:00,True,"Addis Ababa to Paris. Ethiopian is a combination of the best and worst. The Boeing 787 from Addis Ababa to Paris was fairly new, with good lie flat seats and a clean cabin. The IFE was working, for once. Very nice cabin staff, very helpful and professional. On the negative side, Addis Ababa airport is still one of the worst in the world, with chaos and dirt everywhere. The lounges are only slightly better than in a US domestic airport and Ethiopian ground staff yell at passengers and rush them through the gates all the time. The  inflight catering is stale and poorly presented, far from business class standards, despite a recent revamp of the menus and plating. Ethiopian is an average airline that takes you from A to B, but do not expect a top notch inflight experience.",Boeing 787,Business,Business Class,Addis Ababa to Paris,July 2017,3.0,4.0,1.0,2.0,2.0,,4,yes
78,ethiopian-airlines,2017-01-19 00:07:00,True,"Bangkok to Accra return via Addis Ababa. Good airline, very generous with toilet kits, food standard but nothing to write about, good Ethiopian wines and good coffee. Clean aircraft, comfortable seats, large choice of movies, nice blankets. Service was very good, very attentive but the flights were empty at 50 to 60% in business. All four flights were on time. A negative point with Ethiopian Airlines is that they are very restrictive on miles awards: I ended up getting zero miles. I accept their prices are quite low, but they could at least give mileage equivalent to economy class.",Boeing 787 / 777,Business,Business Class,Bangkok to Accra via Addis Ababa,July 2017,5.0,5.0,3.0,5.0,3.0,,4,yes
79,ethiopian-airlines,2017-01-05 00:07:00,True,"Singapore to Nairobi via Addis Ababa. At the airport, the queue was long and the wait was long. The flight was delayed for about an hour but we managed to make it on time to Addis Ababa Bole. The plane was clean and service was good. The food was delicious and they gave amenities such as eye mask, toothbrush/paste and socks. The journey was comfortable and pleasant. However, at Nairobi my luggage was not there so we had to file a missing luggage report which took an hour. The counter staff informed that there are 3 remaining flights from Ethiopia to Nairobi and For the next few days, I have been checking online on whether the luggage was located but the status was 'Tracing continues' which was bad news. I only received my luggage 4 days later which was quite disruptive to my plans. Although this was an unfortunate event, I was overall quite pleased with the way the staff handled the situation. On my return flight, the flight from Nairobi to Addis Ababa was delayed for 2 hours. This caused many passengers who had connecting flights in Ethiopia to miss their flights. Passengers were told to go to various counters with no one at the counters. I was lucky enough to catch my flight. However, the information on the board directed me to go to Gate 13. At Gate 13, we were then informed that it was at Gate 4 and many of us had to run to the other end of the airport. One lady politely told the ground staff that there could be quite a number of people still queueing at Gate 13 and something needs to be done so that these people wouldn't miss their flights but she was brushed off with a nonchalant attitude. Overall, the plane ride was smooth. However, there needs to be a huge improvement in ground staff service.",,Solo Leisure,Economy Class,Singapore to Nairobi via Addis Ababa,June 2017,4.0,4.0,4.0,4.0,1.0,,4,no
80,ethiopian-airlines,2017-01-28 00:06:00,True,"Worst airline I have ever flown! We were delayed for 4 hours with no communication from ground staff. We were merely told to sit down every time we wanted to know why we were waiting. No access to even a drop of drinking water. The ground staff were extremely rude and would walk away while you were still talking to them. The food on the aircraft was disgusting, and I ended up not eating. The aircrafts are dirty and old with no inflight entertainment. This is the 3rd time in a row that they have lost my bags (I travel with them every 2 months) not by choice but my company books us on these flights. I received zero assistance regarding my bags, no phone calls or emails get answered and I'm told to go check every time an aircraft lands if my bags arrived. After a lengthy delay not even the crew could tell us why we were delayed (surely you should know as crew why you are taking off 4 hours late). Very unprofessional, very poor service and poor quality. Definitely do not recommend travelling with them unless you feel like sitting for lengthy periods waiting at airports not drinking even a glass of water, like people being rude to you, not eating your entire trip and feel like living off the bare minimum for a week because they loose you bag.","Boeing 737-800, Boeing 767",Solo Leisure,Economy Class,Dubai to Bamako via Addis,June 2017,1.0,1.0,1.0,1.0,1.0,,1,no
81,ethiopian-airlines,2017-01-20 00:06:00,True,"Paris to Johannesburg via Addis Ababa with Ethiopian Airlines. A chaotic check in experience for a packed flight at CDG. Boarding was supposed to be via zone, but when boarding time came at CDG it was every man for himself. Basically it was organized chaos. Passengers boarded with hand luggage that did not fit into the overhead compartments, and I ended up helping the cabin crew repack the compartments to fit everything in, as I am quite tall. The flight from CDG to ADD was the noisiest, smelliest flight I have ever been on, and 4 hours into the 6.5 hour journey, I wanted to use the toilet. The floor and toilet was covered in urine and toilet paper. I reported this to the cabin crew and nothing was done about it. The interior was the the most tired and dated I have been on, and my inflight entertainment was working on and off. Food service was abysmal, and after service the crew disappeared for the rest of the flight. The aircraft was quite dirty and one of the overhead bins opened in ADD when we were slammed into the ground upon landing. The leg from ADD to JNB was also in a 777-200LR, but on the upside it was quite empty. Meal service on this leg was a snack and a lunch and from all the meals this was passable. Service in general was OK, but nothing to rave about. In general the whole Ethiopian experience left me with a bad taste in my mouth. I would suggest that the airline focus on customer service, and do something to fix abysmal ADD airport before they consider expanding further. A more modern cabin refresh wouldn't hurt either.",Boeing 777-200LR,Family Leisure,Economy Class,Paris to Johannesburg via Addis Ababa,June 2017,1.0,1.0,1.0,1.0,1.0,,2,no
82,ethiopian-airlines,2017-01-20 00:06:00,True,"Disappointed with Ethiopian Airlines from Johannesburg to Paris via Addis Ababa. Check in at JNB went very smoothly. The equipment was changed from a 777-300ER to an A350. The aircraft was modern, but the Ethiopian interior made it look dated instantly. Overall seat comfort is acceptable provided the flight is empty. The cabin wasn't very clean, and meal service was barely passable. The Cabin Crew made up for the dismal food and drink by being friendly. Boarding at ADD was chaotic to say the least. Aircraft was a 787, and was in a generally good condition. Quite an empty flight, so you could stretch out. The meal served was exactly the same as on the previous leg. Initially I thought to give them a try as they seem to be on the up and up, but after this flight I will avoid them.",A350 / Boeing 787,Family Leisure,Economy Class,Johannesburg to Paris via Addis Ababa,June 2017,1.0,3.0,1.0,1.0,1.0,,2,no
83,ethiopian-airlines,2017-01-06 00:06:00,True,"I traveled from Mumbai to Sao Paolo visa Addis-Ababa and back on end-May, Early June. I have to say that I am very happy with Ethiopian Airlines. The in-flight staff are friendly and courteous, the cabins well-maintained. But most importantly, the planes fly on time. Addis-Ababa airport is somewhat crowded but not quite as bad as most people make out to be. I think it is mostly the shock in comparison with swanky modern airports that catch people off-guard. But when you get over that the airport is actually function quite ok and the staff are by and large helpful. Particularly, if your stop-over is less that 3 hours, it is not a problem at all. For longer stop-overs the small size could make it a bit boring. For the Mumbai-Addis Ababa route the planes are either Boeing 777 or Boeing 737 when the number of passenger is less. The latter does not have personalized screen with every seat which is a negative. However, they play a movie on the common screen. On the Addis Ababa - Sau Paolo route the plane is Boeing 787 (Dreamliner). The food is sumptuous, but Ethipian could consider bring in some variety. On my way from Addis-Ababa to Sao Paolo the same meal was served on three occasions. Agreed that it is a relatively cheap airlines, but a little variety would not increase cost. On the whole I would fly Ethiopian again, and would recommend anyone who is not unnecessarily snooty about small things.",Boeing 777 / 787 / 737,Solo Leisure,Economy Class,Mumbai to Sao Paolo via Addis Ababa,June 2017,5.0,5.0,3.0,3.0,5.0,,5,yes
84,ethiopian-airlines,2017-01-25 00:05:00,True,"Kuala Lumpur to Addis Ababa. Ethiopian Airlines planes are modern but their interior is poorly maintained and IFE antiquated. Cabin staff are reasonably helpful and usually quite nice. There is a real problem with their meals -  uninspiring in Business and inedible in Economy, and it is getting worse despite their new catering facilities. Addis airport is being expanded and renovated but until then, it will remain one of the worst airports. Ethiopian will take you from A to B, similar to a budget airline in Europe.",Boeing 787,Business,Economy Class,Kuala Lumpur to Addis Ababa,January 2017,1.0,3.0,1.0,1.0,2.0,,2,no
85,ethiopian-airlines,2017-01-16 00:05:00,True,"Dar es Salaam to Kuala Lumpur via Addis Ababa / Bangkok. I mostly fly with a bicycle (think of Pippi Longstocking). At Ethiopian Airlines you can't add special baggage online to your flight, even not attach a notice. But sports equipment is on their baggage scedule and a good fare for bicycles is given (100 USD for intercontinental flights). I went and booked from Tanzania (online), they have no call-center there, even Ethiopian is operating much from Dar es Salaam. An email to the airport office was not answered in 9 days. I called up to 8 telephone numbers before I reached somebody, who was kind, but don't understood what he should do with 'bicycle', while I wanted to go by aircraft. The clerk absolutely not knowed, how to book special baggege to a flight and what sports equipment should be. I should call the city office, where nobody answered the phone. The nearest callcenter in Addis Ababa not worked technically in Tanzania. So after 5 days with no success to get the bicycle on my flight, I visited the Ethiopian Dar es Salaam city office, where a very kind women tried to understand what I want, but after all not find any way to get the special baggage booked. After 1 day she wrote me a nice email, I should call the airport office, where another kind woman told me, she can't do anything, but I should simply bring the bicycle packed to check-in. They will take it in any case. At the check-in I was told, the packed bicycle is very welcome and will cost 250 USD. I referenced the website price of 100 USD, and the ground manager told me the bicycle are welcome, the cost is 200 USD, payable only cash. I was short in funds and so I had to organize Tanzanian Shilling from ATM. The only properly working international ATM at Julius-Nyerere-Airport was defect, so while check-in runs, I jumped with a taxi to the closest bank. The ground handling manager then took 500.000 Tanzanian Shilling, which are 223 USD (Mai 2017). The baggage (all within the limits) was proceeded and a view minutes later I got a receipt upon 200 USD received for excess baggage with many thanks. This is typical african and I found deals like that many times on my half year visit of north and east africa. The new old spirit. It is still less expensive as the excess baggage rates for bicycles at other carriers, but not the 100 $, which were wide spread for sports baggage intercontinental. On the other hand the flight was nice. I can't complain either the crew nor the aircrafts. The girls were nice and smiley and the jets clean, comfortable and fully functional, while in Africa on the ground nearly everything is dirty and disfunctional.  For me, the crowd is also a part of flight quality. People, who complain the 'uneatable' meals on board never have been eating in Ethiopia. Compared with the food of simple people or what is served even in better restaurants, the onboard meals were luxury. They serve also Ethiopian beer which is very tasty. A bit disorganized Bole Airport (Addis). But in total it worked, many seats and loungers, fairly clean restrooms, shops with enough merchandise. No comparison to outside the airport. If you choose Ethiopian, you choose Africa.",Boeing 767 / B787,Solo Leisure,Economy Class,DAR to KUL via ADD / BKK,May 2017,3.0,4.0,3.0,2.0,2.0,,4,yes
86,ethiopian-airlines,2017-01-15 00:05:00,True,"Harare to Marrakech via Madrid. The flight from Harare to Addis was great. The shock came in Addis when flight ET712 to Madrid was overbooked. Upon checking in at Gate 9 (changed from Gate 1), the Ethiopian Airline officers stood three of us aside, apparently because our visa to Spain and Morocco had to be verified by a senior airline officer. Myself, a man from the Democratic Republic of Congo and a lady from Equatorial Guinea. During the check-in process, the man from the Congo protested fiercely, and was let in. As the queue died, we (me and the lady from Malabo) went to the boarding desk to get the EA senior to verify our VISA's to facilitate. The Ethiopian Airline officer handling the boarding looked aside and shouted, Boarding closed we will re-route you. The senior officer had not pitched up. No one had spoken to us. Nothing. I couldn't believe it that an airline would cook false stories to manage its own problem of overbooking. Fastforward to 02:00 Addis Time, 3 hours after the initial boarding time, we were still in their office and the lady from Malabo promised to get into another flight on Tuesday May 16th. I refused calmly and with smiles of spite. They tried to get me into ET702 to go to Morocco through Rome and i refused, returning their initial transit VISA lie that if i could not do a 60 minute transit to Morocco through Madrid, then i still could not take option of going through Rome, albeit 48 hours later. Later, another officer assisted by getting me proceed to Morocco by EgyptAir. His reason for my transfer ""flight overbooked"". And at this time I asked to see the Supervisor. The supervisor did not come. As this batch of officer's prepared to go home at 03h00, my AirEgypt flight to Cairo was also boarding. I left Addis without seeing the supervisor or getting the truth.  I will not fly Ethiopian Airlines on my way back home.",,Business,Business Class,Harare to Marrakech via Madrid,May 2017,1.0,3.0,,,1.0,,1,no
87,ethiopian-airlines,2017-01-12 00:05:00,True,Rome to Cape Town via Addis Ababa. My wife and I recently travelled on Ethiopian Airlines and was pleasantly surprised by the excellent service. The hostesses were very helpful and the meals were very good. Addis Ababa airport is a bit crowded but an overall pleasant experience was had. It is truly value for money.,,Couple Leisure,Economy Class,Rome to Cape Town via Addis Ababa,May 2017,4.0,5.0,4.0,4.0,4.0,4.0,5,yes
88,ethiopian-airlines,2017-01-07 00:05:00,True,"Nairobi to Lagos via Addis Ababa. For a frequent flyer like me, Ethiopian Airlines is a default choice for travelling across Africa because of its extensive network and, credit where due, on time performance. The good stops here as it is decades behind the service level that a global standard airline (or even Kenya Airways) would offer. Boarding in Nairobi, Addis and Lagos was disorganized, with no separate lines for Gold / Business Class. Despite being new, planes look worn with unresponsive touch screens, very limited movie selection and poor quality earphones. Food was utterly inedible and the service protocol is weird - Ethiopian dishes are available on flights originating from Addis but not explicitly offered to passengers by the crew. Addis Ababa is the worst airport in Africa: dirty, poorly lit and completely overcrowded. The same goes for Ethiopian Airlines lounges. Avoid Ethiopian if you have another choice in Africa.",Boeing 737/ 777,Business,Economy Class,Nairobi to Lagos via Addis Ababa,May 2017,2.0,3.0,1.0,1.0,1.0,,2,no
89,ethiopian-airlines,2017-01-07 00:05:00,True,"Ethiopian Airlines has some very good aircraft but they deploy old, worn out aircraft into India. Seats are not clean and stained. The floor is littered and not cleaned well. The AC does not work properly. The meal portion is too small and not filling. In the 1.50 hrs Addis Ababa - Khartoum sector, they finished the meal service with a pocket size Burger and a fruit juice, that too at lunch time. Budget airlines are better. The Boeing 767 on Addis Ababa - Delhi is past its retirement age. It is clearly unfit and not airworthy. In flight service is just OK. No in flight entertainment - few common screens leave passengers with no choice but to see what is being displayed. Most ports for earphones in the seats do not work. While this airline has a large fleet of the B787, not sure why India isn't an important market for them. Miles to go.",Boeing 737 / 767,Business,Economy Class,Mumbai to Khartoum via Addis Ababa,April 2017,2.0,3.0,2.0,1.0,3.0,,3,no
90,ethiopian-airlines,2017-01-29 00:04:00,True,"Kinshasa to Bangkok via Addis Ababa. I took this flight 3 time before as it is a good value for the money. The leg from Kinshasa was unfortunately done in an old B737 aircraft instead of the Boeing 787 as usual. The reclining seats were broken and the cabin old and filthy. The real problems started in Addis Ababa, first the departure (at 00:20am) of the Bangkok flight was announced to be delayed 1hr due to technical reasons then another hour and so on. The Ethiopian ground staff was not good communicating the reasons for the delay and to update the passengers. Finally the Business class passengers were allowed back into the lounge at around 2:30am. The flight finally got on its way at 7:00am.",Boeing 737 /  787,Solo Leisure,Business Class,Kinshasa to Bangkok via Addis Ababa,March 2017,1.0,2.0,2.0,1.0,2.0,,4,no
91,ethiopian-airlines,2017-01-19 00:04:00,True,"Avoid Ethiopian Airlines at all costs. Flight from Nairobi to Addis Ababa was cancelled without any explanation and we were put on a later flight. Old and tired 777 with non responsive screens, smelly and hot cabin and very unfriendly cabin crew putting the seat backs in the upright position without any notice or word. Disgusting and badly warmed food - Ethiopian beats all other airlines I've flown on this point, including US airlines. Addis Ababa to Lalibela flight was supposed to be direct but a stopover in Gondar was added, again without any explanation. On the return flight, we were put on a 1-stop flight with a 4-hour layover in Axum, again with no explanation at all. The airport staff was completely unhelpful, stating that they were just doing their job and that they did not have to provide any explanation. Addis Ababa to Nairobi return flight on a tired 737 with torn seats and dysfunctional AC: the cabin was very hot throughout the flight and flight attendants just shrugged when told so. They even refused to provide a mother with a bassinet. Inedible food again - who serves cold shredded chicken with uncooked, bland rice and tomato sauce? Do not fly Ethiopian if you have a choice, do not believe their ads. Much better to pay the slight price difference and fly Kenya Airways or Middle Eastern airlines/Turkish Airlines if travelling across Africa.",Boeing 777 / Boeing 737 / Q400,Solo Leisure,Economy Class,Nairobi to Lalibela via Addis Ababa,April 2017,1.0,1.0,1.0,1.0,1.0,1.0,1,no
92,ethiopian-airlines,2017-01-18 00:04:00,True,"Brussels to Cape Town via Paris CDG/ and Addis Ababa. Check in at Brussels very smooth only a few passengers as main pick up at Paris CDG. According to seat map sites all economy had a/c power points though this is not true. I requested to use my cpap machine for sleep apnoea but my seat had no plug I was moved to bulkhead seat where there were 2 power points but 1 didn't work. Was told I may need to move at CDG if seat taken by young child and then turfed out when 1 elderly passenger sat in middle of 3. No help offered to find a seat but notice only first 4 rows from exit had power points. Found a spare seat but 2 of 3 plugs didn't work. IFE was ok but touch screen very poor and as logical as an old BlackBerry system. Big criticism leaving Paris CDG around 22.00 they served a full meal around 00.45 - why? Small sandwich & drink would do 1hr after take off. But worse, the cabin lights on full till 01.50 then back on at 15.20. Given Ethiopian Airlines don't give you eye masks it was impossible to sleep on this overnighter. Left Addis Ababa 1hr late as boarding seemed to be staff talking amongst themselves, the Boeing 777 leg was uneventful and comfortable thanks to 3-3-3 configuration and IFE slightly easier than 787. Overall, functional service, squandered overnight flight but worrying that not all seats have power but only half seem to work on a new aircraft",Boeing 787 / 777-200,Solo Leisure,Economy Class,Brussels to Cape Town via CDG/ADD,April 2017,4.0,2.0,1.0,2.0,2.0,,4,no
93,ethiopian-airlines,2017-01-13 00:04:00,True,"Washington to Nairobi via Addis Ababa. My family and I were on vacation and decided this time to use Ethiopian Airlines. We took advantage of travelling with our son who had not yet turned 2 years old and only paid for taxes for his flight. When the flight attendants started serving meals around the cabin flight, I was advised that they could not provide a meal for my son until they had served all the other passengers on the flight who had paid for their tickets. I was really caught unaware by this statement. I then shared my food with my son but vowed never again to fly with this airline. Their customer service is not very good at all. When we got to our destination in Kenya, two of our luggages were left in our connecting Airports in Addis Ababa. This just summed up my experience with this airline.",,Family Leisure,Economy Class,Washington to Nairobi via Addis Ababa,December 2016,1.0,1.0,1.0,1.0,1.0,,1,no
94,ethiopian-airlines,2017-01-12 00:04:00,True,"Cape Town to Addis Ababa on B777-200 went without issues, everything worked, cabin decor of light green gave impression of being faded, the plus was the 3-3-3 seat layout which gave more comfort than the Qatar 3-4-3. The weak point was the food which small and dull. Transit through Addis Ababa  was as bad as expected and I would not want to transfer here with my young family. The delays caused us a 1 hr delay on the ADD-LHR leg but we caught up 20min on the A350.  Everything about this plane shouted quality even the IFE layout left the 787 behind though its so new the crew I don't think knew everything. During the flight I used my CPAP machine for my sleep apnoea and used the in seat power supply. The passenger next to me quizzed me about it asking if it used oxygen (which it doesn't).",Boeing 777-200 / A350,Solo Leisure,Economy Class,Cape Town to London via Addis Ababa,April 2017,5.0,5.0,2.0,4.0,2.0,,5,yes
95,ethiopian-airlines,2017-01-04 00:04:00,True,"Ethiopian Airlines is growing very fast, but customer service doesn't grow at the same speed. Flew from Addis Ababa to Frankfurt. The check-in was unfriendly and I got the impression that as a Business Class passenger I was more of a disturbance to the check-in agent. Boarding was unfriendly, Business and Economy Class were treated the same. Ordered a special meal due to some food restrictions and was served food which I am not supposed to eat. Food presentation is poor, plated without any professionalism, just dumped on the plate and the food was not fresh. The main course was hard, fruits were spoiled. My neighbors seat was not properly functioning, my neighbor asked if she could use my charger. TV program and remote were not working property. In the bathroom the packets of paper tissues were still in the plastic wrap and they expected the business class passengers to open it. No proper amenities in the bathroom and soap dispenser was not working. Opted not to be disturbed for breakfast but they still woke me up. Requested four times for an additional Coca Cola Light and non of my requests were granted. The curtains was not closed between the galley and the cabin and the light shone into the cabin making it difficult to sleep. Ethiopian Airlines Business class is a better Premium Economy Class but not up to the standard of a Business Class but they still charge them same rates as other airlines.",Boeing 777-200LR ,Solo Leisure,Business Class,Addis Ababa to Frankfurt,March 2017,1.0,1.0,1.0,1.0,1.0,,1,no
96,ethiopian-airlines,2017-01-27 00:03:00,True,"Little did people know Ethiopian airlines does a direct fight between Hong Kong to Tokyo, and at a very reasonable price in both classes. I chose to fly their Cloud Nine business class, I wasn't expecting much, but I was pleasantly surprised from start to end. Cabin crew (some were even Chinese!) were charming, pro active. Frequent drink top up without even asking, lovely Ethiopian snack (kolo) was very delicious. Courses were served separately and all tasted wonderful, and in generous portions too. For this short 4 hour flight, they even gave away toiletry bag! 787 is a lovely plane to fly with, the air is much fresher and nice big window with a very cool dimming feature. Upon arrival, luggage were first off. Overall, it was a very good experience, on par with all the other big airlines serving this route.",Boeing 787,Solo Leisure,Business Class,Hong Kong to Tokyo,March 2017,4.0,4.0,4.0,3.0,4.0,,5,yes
97,ethiopian-airlines,2017-01-15 00:03:00,True,"Mumbai to Johannesburg return via Addis Ababa. Extremely competitive price (only Kenya Air was cheaper). Shortest flying time (since no direct flights).  New aircraft. The first flight from Mumbai to Addis Ababa was delayed by maybe 30 mins, but they made up for the lost time on air and landed on time. Transit at Addis Ababa was the most unique and we did not even had to enter the terminal to board the next flight to Joburg. Flight to Joburg left on time and landed earlly. Both aircraft were Boeing 787's, food was decent and same with IFE. Return flight from Joburg was again ontime and an efficient 40 min transit in ADD. Aircrafts were Boeing 787 and 777. All in all, pleasant experience.",Boeing 787-8 / 777-300ER,Solo Leisure,Economy Class,Mumbai to Johannesburg via Addis Ababa,March 2017,4.0,3.0,4.0,4.0,4.0,,4,yes
98,ethiopian-airlines,2017-01-16 00:02:00,True,"London to Addis Ababa on Ethiopian Airlines A350. Have been flying London to Addis on and off since 1970. This flight was the shortest ever at 6 hrs and 30 mins. Arrived in Addis 45 minutes early at 0545, great but too early to phone my wife or her driver. Good job I knew two folk on the flight to have coffee with in Bole Terminal 2 arrivals whilst we awaited dawn in Addis. This flight was superb. Check in at LHR using machine system. Very smooth at the gate, no queue at all. Fully boarded early. Main course at dinner was a very tasty Goan Fish Curry. Cabin staff their normal Ethiopian best.",A350,Solo Leisure,Economy Class,LHR to ADD,February 2017,4.0,5.0,5.0,5.0,5.0,,4,yes
99,ethiopian-airlines,2017-01-03 00:02:00,True,"Hong Kong to Lagos return via Addis Ababa. The seats were comfortable and the food was lovely. Cabin staff were helpful and friendly. I had full assistance with wheelchair on my flights. Flight ET901 on 17th December 2016 landing in Lagos was the softest landing I ever had. We did not feel it touch down. So good in fact the people on the plane applauded. Returning Flight ET672 on 27th December was delayed from take-off due to bad weather so I missed my connecting flight to Hong Kong. Howevet no problems. I and the other people who had missed connections were booked into hotels throughout Addis Ababa. I got The Queen of Sheba hotel. Everything was free. The room, all meals and transfers to and from the airport. I'm looking forward to my next flight with Ethiopian Airlines later in the year to Nigeria again. Thank you to the wonderful staff who looked after me.",,Solo Leisure,Economy Class,Hong Kong to Lagos via Addis Ababa,December 2016,5.0,4.0,5.0,,5.0,,5,yes
0,ethiopian-airlines,2017-01-30 00:01:00,True,"2 hours delay at departure in Bangkok, due to non-functioning of the ticketing system, but I could get my connection in Addis and the luggage came on the same flight. Ethiopian now put the Dreamliner in service on the Bangkok-Addis route, a nice change from their old 767s. Meals are not really business class standard, and one of the 3 main dishes was not available on the Bangkok-Addis flight. The wine list is good, with some interesting and very exotic Ethiopian wines. Service was good, friendly and efficient. Seating on the 787 is standard 2-2-2 with full reclining sats, the cabin decoration non-existent. All in all, a good flight, especially taking into account that the ticket price is quite low.",Dreamliner,Business,Business Class,BKK to ACC via ADD,January 2017,3.0,4.0,3.0,4.0,4.0,,4,yes
1,ethiopian-airlines,2017-01-29 00:01:00,True,"Cape Town to Addis business class was a Boeing 787. Lounge in Cape Town is very nice, boarding was efficient and flight, seat and staff were all to high standard. The catering was average but acceptable. Addis Ababa to London the A350 was superior to Boeing 787. The only better seating setup I've experience is Qatar, easily better than Emirates business class seat. Addis Ababa transfer was quick and efficient. Lounge in Addis is basic but food was nice and it's clean and functional. All in all, Ethiopian Airways was half price of Emirates, Qatar and BA on same route. In most areas it's marginally below Emirates and Qatar but in some areas it's better (A350 is nicer set-up than Emirates 777, for example). On balance it's about 10-20% below Emirates, still excellent, but it's half the price. Overall very impressed, will fly Ethiopian again.",Boeing 787 / A350,Business,Business Class,Cape Town to London via Addis Ababa,January 2017,4.0,4.0,3.0,3.0,4.0,,5,yes
2,ethiopian-airlines,2017-01-20 00:01:00,True,"Kinshasa to Washington Dulles via Addis Ababa and Dublin. My Ethiopian Airlines flight departed Kinshasa 4 hours late and arrived at Addis Ababa 11:30 pm (local time) with hundreds of others passengers and no organized arrangements ready for us. Waited 2 hours and after getting a hotel voucher, I had to argue and demand my checked bag back for my unexpected 24 hour visit to Ethiopia. I was sent outside the airport at 2am (alone) with luggage to look for a hotel van that was not there but there were lots of locals trying to get me into their cabs. After 40 mins waiting, airline staff finally came outside and sent me to a different hotel whose van was there. Most passengers on this flight left their homes early in the morning in Kinshasa because it usually takes 3 hours to get to the airport from downtown in order to check in 2 hours before the flight. We were finally served a tuna sandwich and warm soda 3 hours after our scheduled departure time in the waiting area of the airport. 3 hours later and nearly 10 hours after leaving my home that morning I was finally given a meal on the plane with warm soda and no ice. According to the staff, the ice melted due to the delay and there was no ice for the entire flight to ADD. I hope this gives you a better understanding of the level of fatigue I had when we arrived at nearly midnight and that every minute of delay at the airport made things more difficult. I have never eaten dinner at 3 am in a hotel before. Returned to airport for my new flight home and my name was flagged for secondary security check where they proceeded to go through every item in my luggage and purse taking everything out (for the entire waiting area to see all of my personal belongings without any privacy). Of course I protested and demanded a supervisor who tried to blame the screening on the US government. I am a U.S. Diplomat and there were many of us on that flight. So when they tell me that the US government picked my name for secondary inspection - I am very qualified to know that was not a true statement. Finally onboard the flight to Washington, which is 8 hours to Dublin, 1 hour to refuel and then another 6 hours to DC.",,Business,Economy Class,FIH to IAD via ADD / DUB,January 2017,1.0,1.0,1.0,1.0,1.0,1.0,1,no
3,ethiopian-airlines,2017-01-19 00:01:00,True,"Traveled in business class with Ethiopian Airlines as fares were so affordable I could not resist buying that. Checked in at Nairobi at the business class counters which was a pleasant experience. Flight from NBO-ADD was on time on a brand new A380. Clean cabin with a pleasant feeling. Food pre-ordered with one hot dish served. On reaching Addis disembarkation was without any hassles. ADD Airport was crowded with many transit passengers. Lounge was located on the other side of the boarding hall, whole lounge to ourselves like three persons. Special arrangements for serving Ethiopian Coffee in traditional way was another good experience. But food choice was not up to the mark in the lounge. Boarding experience on ADD-BOM leg was not so pleasant, complete havoc and looked like they merged two planes together / adjusted on delayed connecting passengers from different aircraft. Inflight services good but the way the drinks and juices are served is a little immature. Food served was great, a salmon steak. Seating quality was good in comparison to other aircrafts. Disembarkation at BOM was with out any big hassles and baggage services also needs to be addressed as baggage arrived after 35 minutes (Priority baggage).",A380,Business,Business Class,NBO to BOM via ADD,September 2016,4.0,4.0,4.0,4.0,2.0,,4,yes
