,Subject,date_published,review_text,type_of_traveller,seat_type,date_flown,seat_comfort,cabin_staff_service,food_&_beverages,inflight_entertainment,ground_service,wifi_&_connectivity,value_for_money,recommended
484,egyptair,2015-01-14 00:11:00,egyptair probably weakest link among star alliance network trip aside experiencing unfriendly attitude flight crew including burnt hot dog omelet breakfast never replaced also managed lose bags upon arrival bags get lost common airlines however shocks egypt air agrees compensate loss bags never actually pays six months dont even answer emails requesting explanation situation call center tells email baggage services endless pernicious loop irresponsibility egyptair unworthy star alliance,Business,Economy Class,May 2015,Negative,Negative,Negative,Negative,Negative,,Negative,0
485,egyptair,2015-01-09 00:11:00,flew egyptair milan cairo return well cairo luxor return  flights fine food ok passable considering liquor seats comfortable reasonable recline service polite friendly part fast track service passport control security well lounge access made moderately higher price well worth business class arriving luxor cairo disembark away gates separate shuttle bus business class passengers take terminal another nice perk however four flights pilots smoking cockpit throughout flight  despite smoking stickers plastered everywhere passengers course smell eye burning occurred throughout flights made times unbearable first flight googled issue appears common occurrence pilots egyptair obviously dont care wouldnt tolerated banned asap id recommend airline enforced ban smoking pilots inflight,Couple Leisure,Business Class,October 2015,Neutral,Positive,Negative,Neutral,Positive,,Neutral,0
486,egyptair,2015-01-03 00:11:00,enjoyed egyptair flight alexandria casablanca staff vey helpful friendly pilot professional even annoncement delayed becuse airport traffic egyptair need work inflight entertainment  hours flight,Business,Economy Class,August 2015,Neutral,Positive,Positive,Negative,Positive,,Neutral,1
487,egyptair,2015-01-02 00:11:00,flew egyptair athens jeddah via cairo delayed leaving arrived slightly late however waited us arrive took us bus connecting flight flight jeddah cairo new boeing  spacious nice plane big positive airline allow xkg baggage per passenger economy big plus service good good experience,Business,Economy Class,September 2015,Positive,Positive,Positive,Positive,Positive,,Positive,1
488,egyptair,2015-01-01 00:11:00,flew egyptair athens khartoum return vienna via cairo directions caivie served austrian flights quite comfortable food surprisingly good pity dont serve alcoholic drinks glass wine would come handy flights time early cairo airport really impressive rebuilding although cafeterias restaurants pricey,Business,Economy Class,October 2015,Positive,Positive,Positive,,Positive,,Positive,1
489,egyptair,2015-01-22 00:10:00,way nairobi safari flew egyptair london cairo catch another plane kenya aircraft showing age seat business class also little worn business class section  seating fully booked seats came angle floor since five hour afternoon flight didnt need sleep think seat allow adequate sleeping aircraft taking passengers overnight flight food selection okay much worse airlines lufthansa air canada cabin service also level however egyptair come long way since last flew business class ten years ago nyc cairo still way go catch members star alliance,Couple Leisure,Business Class,September 2015,Neutral,Neutral,Negative,,Positive,,Positive,0
490,egyptair,2015-01-17 00:10:00,egyptair sure worst airline part star alliance since direct flight cairo khartoum forced take supposed fly night flight leaving arrived airport three hours earlier find flight delayed hour acceptable went check status staff closed office left  disappeared leaving passenger waiting outside airport info idea go home stay next time saw   rude care providing info flight take eventually took  pm next day  hour delay plane dirty crew rude food served expired one cared providing apology crew even said stuck like dont complain  although crew spent night hotel unlike passengers spent street front terminal avoid guys cost future,Solo Leisure,Business Class,October 2015,Negative,Negative,Negative,Negative,Negative,,Negative,0
491,egyptair,2015-01-17 00:10:00,connecting istanbul turkish plenty time spent supposed new airport thats worst terminal ever first lounge approached close pm moved another one gate dedicated flight security check boarding gate pretty slow rude dont need visa canada guy insisted run investigation going canada wanted pretty much personal data push back delayed almost  minutes aircraft pretty good purser totally unrelaxed upgrading egyptair staff family friends aircraft door another issue amused food ok business class pretty lame ife outdated landing first disembark c class pax front section seated second section forbidden leave luggage bit surprised action told purser thats pretty lame rude return flight disaster rude check people chaotic boarding hr delay departure arrived time bus gate pretty lame disembark  pax bus gates even large jetways empty baggage delivery took  minutes would recommend egyptair served old,Business,Business Class,October 2015,Positive,Negative,Negative,Negative,Negative,,Neutral,0
492,egyptair,2015-01-17 00:10:00,egyptair check went little slow even c class counter fast track immigration good lounges overcrowded morning hours poor selection food beverages boarding another slow security check stupid questions security guard flight delayed due reason almost  hr service business class poor ife outdated arrival fra bus gate thats  mins away terminal bags delayed almost  minutes pretty disappointing recently recommend check klm turkish leg,Business,Business Class,September 2015,Negative,Neutral,Negative,Negative,Negative,,Negative,0
493,egyptair,2015-01-12 00:10:00,boarded h got runway turned around egyptair pilot said documentation problem would delayed  minutes sat plane aircon  hours later captain speaks says problem sorted need refuel would leave  minutes next time spoke us  hours later ready go  hours plane aircon take toilets unable flush given cup water time flight entertainment like early  got next drink breakfast breakfast basic stale staff rude didnt bother update flight info wife arrived  hours early part star alliance  avoid cost,Family Leisure,Economy Class,October 2015,Negative,Negative,Negative,Negative,Negative,Negative,Negative,0
494,egyptair,2015-01-06 00:10:00,london luxor via cairo flight london cairo time comfortable seating adequate legroom economy class flight service good crew pleasant food beverage service acceptable quality inflight entertainment okay speak arabic enjoy shockingly bad action movies  internal flight cairo luxor embraer  offered drinks service flight one hour luxor london boeing  comfortable enough seating narrow restricted space legroom inadequate seat backs involuntarily recline number seats around us added space problems general feelings dissatisfaction cabin crew pleasant food inedible flight left time addition stacking london heathrow flight extended nearly six hours seriously unpleasant experience two lavatories  economy passengers egyptair boeing  doesnt work,Couple Leisure,Economy Class,October 2015,Negative,Neutral,Negative,Negative,Positive,Negative,Neutral,0
495,egyptair,2015-01-05 00:10:00,milan airport pm waiting flight cairo egyptair flight pm ive waiting flight pm crew decide cancel flight next day pm  manipulated us hrs announced cancellation flight booked us hotel hr away airport hotel checkout  take bus airport pm friday flight pm hotel announced would lunch pm time departure hotel nobody egyptair showed bus came  airport pm found flight pm  next flight pm fully booked enough seats everyone wait another plane either pm saturday egyptair representative refused return us hotel offered either wait flight would book hotel take next day flight chosen refused worth stay hotel next day wait much longer airport night flight flight came pm ready take flight delayed worst plane ever uncomfortable seats unwelcomed crews dirty seat even lean back would give zero star pick least one would recommend,Solo Leisure,Economy Class,October 2015,Negative,Negative,Negative,Negative,Negative,Negative,Negative,0
496,egyptair,2015-01-04 00:10:00,flew egyptair cairo barcelona back sectors operated boeing first leg morning departure cairo majority egyptair flights europe leave terminal  prepared queues security checkin checkin requested assigned exit row extra legroom seats onboard professional attentive crew passenger passed midflight dealt professional manner seats comfortable enough personal ife radio overhead monitors prepared take good book chat neighbor crew drink run beginning followed lunch service chicken meat meat served pasta bechamel one better meals ive airline ontime arrival barcelona return hour delay informed checkin passengers given meal coupons valid number food outlets flight left  hours behind schedule flight going west east winds us flying time h compared h coming pleasant inflight service adequate meal hot dish catered barcelona chicken beef egyptair gives xkg baggage allowance would recommend,Solo Leisure,Economy Class,October 2015,Positive,Neutral,Neutral,Negative,Positive,Negative,Positive,1
497,egyptair,2015-01-01 00:10:00,first time egyptair amman cairo last mass scrum check flight delayed hrs sat plane one passenger asked stewardess began shout gentleman arabic rude flight attendants old decrepid plane cabin safety video work,Business,Economy Class,October 2015,Negative,Negative,,,Negative,,Negative,0
498,egyptair,2015-01-25 00:09:00,comfortable boeing  aircraft business class pleasant crew egyptair flight cairo madrid food choices adequate pleased onboard service inflight entertainment mediocre best luckily brought media along summary would happily fly egyptair,Business,Business Class,September 2015,Positive,Positive,Positive,Negative,Positive,,Positive,1
499,egyptair,2015-01-11 00:09:00,egyptair fit purpose laid back unprofessional quite rude  booked  seats round trip sharm el shiekh cairo made sure tickets confirmed ways return trip arrived cairo airport progressed checkin desk told flight overbooked seats available told take seat someone egyptair come talk us ground crew busy talking rather focusing service meant deliver waited  minutes member egyptair come explain us reason behind cockup allocated confirmed seats somebody else avail approached checkin desk enquire nobody see us  minutes later someone appeared came talk us offer apology exeplanation allocated confirmed seats somebody else clearly demonstrates behaviour unprofessional conduct practice become apparent compensated us  seats   le refused compensate  seats making law tried resolve issue egyptair one wanted know ashamed,Family Leisure,Economy Class,August 2015,Negative,Negative,Negative,Negative,Negative,,Negative,0
500,egyptair,2015-01-01 00:09:00,one dissatisfied egyptair customer booked  roundtrip tickets istanbul cairo egyptair website travel scheduled april  bombings cairo sharm el sheik alexandria later week march  egyptian host decided cancel trip since destinations cancelled tickets computer march th cannot get response egyptair even though tried months dont book trip egyptair cancel tickets good cause get money back anyone egyptair courtesy answer phone calls emailed messages,Solo Leisure,Economy Class,March 2015,Negative,Negative,,,Negative,,Negative,0
501,egyptair,2015-01-24 00:08:00,flew egyptair two  month old infants  year old child contacted egyptair reserve cots twin boys person spoke said cant booked phone need make sure  hours check first get cots day travel got heathrow  hrs departing checked first asked man checked us booked us cots said yes booked getting plane cairo didnt book cots normal seats keep twins arms whole flight arriving cairo looking pushchair said get getting plane wasnt carry twins around  hour transit asking ground staff pram rude said dont time get pram finally getting next plane johannesburg gave us right seats  cot didnt even baby seatbelts like airlines arriving johannesburg pram wasnt got plane never fly egyptair,Family Leisure,Economy Class,August 2015,Negative,Negative,Negative,Negative,Negative,,Negative,0
502,egyptair,2015-01-13 00:08:00,airport experience terrible hassled make payment someone places luggage security belt  prior entering checkin area refused let take luggage placed security belt checkin process long staff quite helpful businessgold class section finding lounge difficult eventually found  although facilities standard airports aircraft ancient small  uncomfortable seats bad mannered crew aircraft white egyptair livery temperature cabin hot food nice cabin dirty heavy delays coming istanbul due air traffic try avoid airline possible,Business,Economy Class,August 2015,Negative,Negative,Negative,,Negative,,Negative,0
503,egyptair,2015-01-13 00:08:00,smooth checkin via airport self service kiosk boarding process delayed chaotic passengers mostly unable follow instructions place bags overhead lockers disinterested cabin staff flight cabin crew enforcing safety requirements especially passengers opening head lockers plane taxiing plane dirty food remnants stains tray tables previous flights,Business,Economy Class,August 2015,Negative,Negative,Negative,Negative,Negative,,Negative,0
504,egyptair,2015-01-07 00:08:00,flew egyptair  years ago impressed time disappointed level services board food staff staff went plane take casually yelling belts belts straighten seats english formally used assuming us spoke arabic first language actually english speaking travellers impressed serving first meal lights turned  full hours make things worse seatbelt lights constantly even though didnt much turbulence people looking drinks staff found finally decided get look water found  attendants sitting back asked water pointed lights im blamed getting  hours waiting staff avoid eye contact avoid requests,Family Leisure,Economy Class,July 2015,Neutral,Negative,Negative,Neutral,Negative,,Neutral,0
505,egyptair,2015-01-06 00:08:00,husband travelling egypt long weekend break arriving nairobi airport  minute delay flight acceptable flight leaving  instead boarded flight  ready take announcement mechanical problem sorted  minutes  minutes turned  hours passengers getting apprehensive crew kept saying  minutes told disembark everyone got plane within literally  minutes called back saying flight ready boarded guess sat flight two hours  minute story pm told flight cancelled disembark would given information outside waited another  hour bags crew told us trying get another flight day saturday wait monday fly dont fly sundays considering coming back tuesday pointless option spoke egyptair nairobi airport manager said way would fly day wait till monday assistant told us ethiopian airline flying couple hours wanted take return egyptair tuesday schedules agreed signed ticket fullpart refund even double checked flew ethiopian airline one way cairo would egypt air refund one way ticket  said yes even spoke travel agent phone took ethiopian airlines paid extra reached cairo amazing city amazing people way back tuesday egyptair cancelled return get sorted another  hour wait flight due mechanical fault flight took got nairobi forgetting reached work late wednesday flight delay back nairobi travel agent asked refund get sorted egyptair took month reply said refund one way ticket  ridiculous customer service ever received especially inconveniences caused us egyptair wasted  hours airport take another flight spend extra money one person egyptair apologized even cared good number us used ethiopian airlines saturday egyptair promised refund  horrible airline would recommend anyone travel,Couple Leisure,Economy Class,June 2015,Negative,Negative,,,Negative,,Negative,0
506,egyptair,2015-01-29 00:06:00,seat comfortable service surprisingly good food also good lack good entertainment poor pilot announcements disadvantage ground service cairo airport nothing memorable,Family Leisure,Economy Class,June 2015,Positive,Neutral,Positive,Negative,Neutral,,Positive,1
507,egyptair,2015-01-04 00:06:00,consistently use egyptair visit family france uk favourite airline comparatively low ticket prices ability change route dates tickets even cheapest tickets also refundable booked directly airline kg baggage allowance airlines permit kg caicdg cailhr routes mostly served newer airbus vastly superior old boeing pay attention aircraft type displayed booking egyptair site would travel  young baby instance nowhere place bassinet except floor feet allow bring car seat also infant seat belts claim unsafe  contrast pretty comfortable wide choice inflight entertainment good leg room front row food fine kids meals larger adult meals usually pasta tomato sauce plus grilled chicken breast adult meals bread roll plus butter main meal rice plus meat plus sauce choice red meat chicken fish dessert usually inedible looking staff always polite accommodating especially flying alone young children certainly premium airline cost flexibility matter would recommend shorter flights take care always book directly though tickets refundable,,Economy Class,,Positive,Positive,Neutral,Positive,,,Positive,1
508,egyptair,2015-01-31 00:05:00,lhrcaijnb return ways aircraft london cairo much newer cairo jnb back cairo ban smoking aircraft flights cairo joburg still ashtrays seats toilets food awful worst ever flight england staff efficient enough smiles far going back turkish,,Economy Class,,Negative,Positive,Negative,Negative,,,Neutral,0
509,egyptair,2015-01-29 00:05:00,jfk ny jeddah via cairo may th travel every  weeks new york saudi arabia first definitely last time egyptair unfortunately nothing positive say airline business class seat ok service food horrible flown premium airlines like qatar emirates shock getting plane one acknowledged welcomed whole flight  minutes offered hot paper towel followed choice orange guava juice one even said hello whole flight food served rush horrible dried food snacks flight bags nuts distributed plane land cairo breakfast worse dinner ife good cheap head sets amenities bag actually zip lock bag completely unbiased advise  stay away airline,,Business Class,,Neutral,Negative,Negative,Negative,,,Negative,0
510,egyptair,2015-01-27 00:05:00,flew athens cairo back aircraft flew one egyptair planes seen still old paint scheme giving idea age plane inside aircraft upholstery seem rather old scratch marks wings engines inflight entertainment system food pretty good cabin crew welcoming pleasant boarding starts  hour take cases hold mind planning journey much room seat felt cramped transferred another airline catch connection appreciated cramped egyptair,,Economy Class,,Negative,Positive,Positive,Negative,,,Neutral,0
511,egyptair,2015-01-20 00:05:00,flight  may  flight  may  recent flights experiences egyptair business class positive much space better food recent flights american ba flights time service excellent flights attendants positive cabins clean english newspapersmagazines watched total four recent movies complaints entertainment system additionally enough food offered flight since drink alcohol issues beverage selection lounges casablanca cairo adequate internet access seat lounge staff cai nice enjoyed coffee croissant departure restrooms clean concern boarding process cai although check security business class fairly easy found boarding process gate disorganized make sure give plenty time get gate onboard  piece cake egyptair offers strong product good rate definitely use business class future trips africa,,Business Class,,Positive,Positive,Positive,Positive,,,Positive,1
512,egyptair,2015-01-04 00:05:00,family flew toronto luxor via cairo business class bit concerned prior departure reading comments travellers site must say completely satisfied service four legs flight planes bit old service good staff excellent especially luxor everyone went extra mile make flights comfortable possible  star airline knew departed think egyptair solid airline worth cost tickets,,Business Class,,Neutral,Positive,Neutral,Negative,,,Positive,1
513,egyptair,2015-01-10 00:04:00,dxbcai caissh return ms dxbcai boeing  seats hard comfortable flight full red eye flight food tasteless omelette toilets filthy crew seemed tired interested job didnt follow safety procedures passengers stood even plane stopped crew didnt ask sit caissh express brand small e  mins flight ok however fond leather seats plane cold return sshcai caidxb better flight full night slept food horrible entertainment limited however private screens seat much choices crew ok however still paying attention safety procedures plane taking passenger behind talking phone however price good domestic route expensive though,,Economy Class,,Negative,Negative,Negative,Neutral,,,Negative,0
514,egyptair,2015-01-06 00:04:00,toronto  cairo flight  march  return flight  april  fly almost  times year time airbus  old version direct flight  hours almost entertainment  one tv section phone charger give phone flight attendant charge wifi like airlines seats broken even crew complaining apologising,,Economy Class,,Negative,Positive,Positive,Negative,,,Negative,0
515,egyptair,2015-01-28 00:01:00,ms lhrcai  jan  ms cailhr  jan  airbus  reasonably clean one two exceptions flight attendants overly welcoming expected,,Business Class,,Positive,Positive,Positive,Neutral,,,Neutral,1
516,egyptair,2015-01-23 00:01:00,amman cairo cairo copenhagen far worst airline experienced flight delayed amman explanation given finally boarded flight staff even smile let alone make conversation passengers vegetarian shocked know vegetarian options female attendant gave dry response saying fault vegetarian leaving plane cabin crew give passengers icy stare  smile thank shame cabin crew flight otherwise clean modern plenty legroom comfortable seats,,Economy Class,,Positive,Negative,Negative,Negative,,,Negative,0
517,egyptair,2015-01-05 00:01:00,flew londonaddis ababa transited cairo londcairo leg ok plane cairoaddis leg pretty old inseat entertainment system rolling film shared tv sets neither flight back inseat entertainment addiscairo leg got diverted aswan due sandstorms cairo spent  hours plane taxiway virtually information crew id go far say rude  played cards joked back plane whilst passenger buzz ask water delay resulted missed connection cairo boarded another egyptair flight given nothing way food etc despite arrival heathrow delayed  hours total lack internet access cairo terminal made difficult make plans unexpected late arrival heathrow sunday pm seen poor way problems dealt flight would use airline despite relatively low ticket cost aircraft also basic,,Economy Class,,Neutral,Negative,Neutral,Negative,,,Negative,0
518,fastjet,2021-01-11 00:08:00,it’s nothing special definitely affordable price inflight food beverage comprised juice box bottled water customer service ok issue website continually declined card actually charged card every time attempted— meaning four attempts  false charges fortunately customer service could reached whatsapp able refund imaginary flight bookings,Solo Leisure,Economy Class,May 2021,Positive,Neutral,Negative,Negative,Positive,Negative,Neutral,1
519,fastjet,2020-01-20 00:08:00,fastjet cancelled flights refuse refund refuse communication first said would refund taxes cannot get single response multiple emails airline sold us product cancelled,Family Leisure,Economy Class,June 2020,,,,,,,Negative,0
520,fastjet,2019-01-25 00:04:00,johannesburg harare fly airline flew qatar dallas harare zimbabwe via johannesburg  us sa without incident instead picking south african airways final leg zimbabwe chose fastjet support home airline big mistake bags checked harare sa picked things requiring checking extra bag paid online save bucks get counter told needed pay extra r one bags already checked paid codeshare qatar airways it’s madness wanting find ways scam customers started threatening would pull one checked bag pay extra bag already checked way  use saa instead,Solo Leisure,Economy Class,April 2019,Negative,Neutral,Neutral,Negative,Negative,Negative,Negative,0
521,fastjet,2019-01-02 00:03:00,supposed fly johannesburg victoria falls two weeks flying received message flights cancelled waiting refund never received yet dont fly airline,Couple Leisure,Economy Class,January 2019,,,,,,,Negative,0
522,fastjet,2019-01-01 00:03:00,dar es salaam mbeya bought ticket october  fastjet website turned fly february  dar mbrya told airport staff airline ceased flying right day departure website still showed flight time never even bothered sending email telling weren’t flying sent seven emails made five phone calls office asking refund phone never answered emails never replied went office morning demanded refund – say give money back  working days time wait see happens warned – fly airline,Solo Leisure,Economy Class,February 2019,,,,,Negative,,Negative,0
523,fastjet,2018-01-03 00:12:00,victoria falls  harare brought ticket receipt counter airport check staff told couldnt find flight asked go travel agent away counter travel agent told fastjet didnt get money credit card cancelled flight without telling confirmation email shows got money gave ticket pdf file another customer came flight cancelled fastjet didnt get money needed pay double price get board travel agent attitude pretty bad said lady helping fastjet emailed ask refund never response,Solo Leisure,Economy Class,October 2018,Negative,Negative,Negative,Negative,Negative,Negative,Negative,0
524,fastjet,2018-01-09 00:08:00,went southwestern highlands town mbeya capital dar es salaam  august  easy buy ticket online prices fluctuate lot generous handluggage  pieces – surprise low cost carrier two days prior departure change policy open everybody holding ticket check  full baggage free given snacksdrinks everybody board thus don’t get feeling lcc homepage checkin without problems smooth generous embraer  nice new narrow body aircraft aircraft loaded approx  seats without requesting given “payseat” – spacious emergency seat good announcements captain midweek morning national holiday nanenane however scared delays cancellations reviews could find old mainly negative even negative talking customers let remote areas international connections dar transfer time  hours eventually accepted risk delay minor delay would still work kept fingers crossed avoid cancellation location mbeya airport confusing two airports claim iata code mbi reality use remote airport songwe  km town nice airport simplicity modesty smooth shuttle service town airport fas professional providing soft hot drinks plus snack inscribed luggage delivered within  minutes flight took  min scheduled landed  minutes earlier eta can’t fault airline admitted might lucky approx  mbeya departures says “status unknown” reputation tend merge departures could verified,Business,Economy Class,August 2018,Positive,Positive,Neutral,,Positive,,Positive,1
525,fastjet,2018-01-03 00:08:00,darhre via lun july  vfahre aug  hredar via lun aug  flying  times  flights total within week fastjet beg differ disappointing reviews probably justified would like believe anomalous events good way fastjet regularly operates everything went perfectly well flights arrived destination half hour early planes clean good leg space crew kind professional ground crew helpful  point refusing charge us checked bag many flights flights went smoothly without glitches food beverages need purchased must low cost companies surprising surprising flights many empty seats issue charged hefty fee  per ticket change flight date although planes half empty changed flights literally  hrs departure postelection situation zimbabwe forgot even check whether would cheaper purchase new ow ticket instead paying modification hurry leave harare airport forgot ask find fastjet different well known lowcosts europe say spirit airlines us fly often know ropes operate good experience fastjet ever come fly definitely use,Couple Leisure,Economy Class,August 2018,Positive,Positive,Positive,,Positive,,Positive,1
526,fastjet,2018-01-31 00:07:00,dar es salaam kilimanjaro got airport flight didn’t exist anymore taken days flight schedule receive prior information obviously gave lot trouble unexpected don’t get fooled price risk big choose another airline costs,Couple Leisure,Economy Class,July 2018,Negative,Negative,,,Negative,,Negative,0
527,fastjet,2018-01-11 00:06:00,mwanza dar es salaam flight never took place staff told us take flight next day possible us still dont get money back never use fastjet every time big problems,Family Leisure,Economy Class,June 2018,,,,,Negative,,Negative,0
528,fastjet,2018-01-05 00:04:00,supposed fly th march fastjet receive hours flight email saying flight changed fn  email got clear stating flight changed flight number departure airport mentioned assumed flight th march changed emailed airline response back book another flight dar es salam kilimanjaro cost triple booked fastjet arrived airport went fastjet desk told flight time late flight leaving  min showed email told flight change refers returning flight dont understand change flight without mentioning flight number departure time return flight changed   needless say flight change didnt suit safari obviously couldnt make book another flight coming back precision air fastjet didnt offer flight times cost triple expected refund inconvenience totally unfair airline cost flights rebook ridiculous however none happened,Couple Leisure,Economy Class,March 2018,Negative,Negative,,,Negative,,Negative,0
529,fastjet,2018-01-31 00:01:00,flight kilimanjaro dar es saalam time checkin smooth pleasant flight friendly staff including good safety briefing similarly flight darjro time smooth flight friendly clientoriented staff return flight klm approaching jro land spent minutes circling around captain promptly informed us cracked joke big bird ahead us land need make way everyone laughed brought good feeling,Family Leisure,Economy Class,January 2018,Positive,Positive,Positive,,Positive,,Positive,1
530,fastjet,2017-01-27 00:12:00,kilimanjaro dar es salaam fastjet cancelled flight night didnt receive news came fastjet office moshi ask airport shuttle told bus flight nobody reachable try get connection flight answer fastjet nothing refund email call  even single hint cancelled flight better book airline fastjet want throw away money book fastjet,Business,Economy Class,November 2017,,,,,Negative,,Negative,0
531,fastjet,2017-01-18 00:12:00,dar es salaam lusaka via harare fastjet cancelled flight put one  days later without consent notified via sms called  times  sent  emails drove branch airport get refund process finally received email confirming refund would take   days  weeks still refund,Business,Economy Class,December 2017,Negative,Negative,,,Negative,,Negative,0
532,fastjet,2017-01-22 00:02:00,kilimanjaro dar es salaam fastjet terrible airline normally flights cancelled go option paid k luggage want issues course got airport staff rude one bag couple kg kg whilst bag kg kg number kgs staff rude zero professionalism  especially one fastjet staff two sons flights got cancelled stuck way boarding school course staff fastjet nothing super cheap nasty airline,Business,Economy Class,February 2017,Negative,Neutral,Negative,Negative,Negative,,Negative,0
533,fastjet,2016-01-22 00:12:00,honeymoon flights johannesburg zanzibar cancelled  weeks planned flight warning got sms saying flights cancelled moved different dates  days initial flight plan obviously completely unacceptable flight honeymoon destination cannot change wedding date cannot change expensive resorts bookings made months advance whole honeymoon length location based around low cost flight never make mistake use fastjet buy new flights another airline large amount also depart date time preferred flights available received money back extra costs incurred fastjet refund flight cheap worthless proper airline compensate extra cost incurred due situations completely fault response understand delay negative cost implication however since delays possibilities advise preflight offer compensation guarantee reimbursements even delay flight cancelled could even respond personally mass generated email advise people avoid fastjet completely,Couple Leisure,Economy Class,November 2016,Negative,Negative,,,Negative,,Neutral,0
534,fastjet,2016-01-27 00:11:00,johannesburg zanzibar via dar es salaam fastjet shocking airline flew honeymoon destination changed flight times warning return flight severely delayed causing us miss connections communication passengers also snack prices outrageous staff onboard polite professional get something expensive want reliable airline,Couple Leisure,Economy Class,November 2016,Negative,Negative,Negative,,Negative,,Negative,0
535,fastjet,2016-01-31 00:10:00,im really dissapointed fastjet honeymoon husband booked short trip johannesburg zanzibar  november busy cannot take days travel days booked months advance last week got email fastjet announcing return ticket changed   november point already much disappointed day honeymoon wanted go away weekend would stayed sa fastjet said option tickets already much expensive couldnt afford anything else weekend got another email saying flight changed would depart  november  week later even return ticket impossible us forced cancel trip unfortunately late notice fastjet cannot cancel hotel reservations zanzibar anymore customer service declined request refund money honestly even close compensating disappointment honeymoon much looked forward,Couple Leisure,Economy Class,October 2016,Negative,Negative,Negative,Negative,Negative,Negative,Negative,0
536,fastjet,2016-01-14 00:09:00,wife booked round trip fastjet johannesburg zanzibar direct service could avoid immigrationcustoms switching flights dar es salaam airport hell month later fastjet informed us cancelling segment dar zanzibar would us change precision air misnomer ever one dar return trip going shoehorn us cessna caravan downgrade instead paid oneway ticket precision air avoid connection dar outbound trip pandemonium boarding dar return flight joburg comedy errors hugely unprofessional behaviour boarding agents engaged heated argument front passengers despite fact paid extra premium seats front stuck back insist moved seats paid left plane arrival joburg cabin staff nowhere sight thank us flying short hell freeze go near fastjet,Couple Leisure,Economy Class,September 2016,Positive,Negative,Negative,,Negative,,Negative,0
537,fastjet,2016-01-12 00:08:00,victoria falls johannesburg flight really calm well organized actually faster originally planned well need low fare flight get final destination soon possible feel comfortable safe pleasant cabin crew case listed met expectations really satisfied thank fastjet valuable part lifetime trip,Solo Leisure,Economy Class,August 2016,Positive,Positive,,,Positive,,Positive,1
538,fastjet,2016-01-18 00:06:00,booked ticket online made mistake selecting dar es salaam instead zanzibar told fine get zanzibar sort return flight  june fastjet officeses subsequently spent half day holiday office flight wrongly booked leaves dar es salaam sunday  would mean would book another flight dar es salaam pay additional nights accommodation worse lose another night holiday fastjet another flight sunday seats available advised us accommodate us allowing us pay additional zanzibar dar es salaam fair move us flight without charging us complete new full price ticket whole trip,Couple Leisure,Economy Class,June 2016,Negative,Negative,,,Negative,,Negative,0
539,fastjet,2016-01-29 00:04:00,mbeya dar es salaam fastjet arriving mbeya airport already checked  minutes actually take flight cancelled flight coming flying mbeya cancellation must known much earlier anyway fastjet thank service missing connection flight holland without refunding damage,Solo Leisure,Economy Class,April 2016,Neutral,Negative,,,Negative,,Negative,0
540,fastjet,2016-01-25 00:04:00,nairobi dar es salaam fastjet cabin crew good thing flight work hospitality customer service received appalling reason knew flight time change read every email twice even reminders otherwise email flight change time sent flight reminder actual indication change timing called sales office customer service meant open query correct typing mistake said yes asked way change flight party needed nairobi  pm latest said rudely asked could assist us another airline speaking cut phone calling back speak hold  minutes giving trying discuss issue dar es salam airport attended stared computer even acknowledging fact talking response explaining happened checking attended didn’t look asked questions acknowledgement asking question four time friend told give clear one interested help even though flight full seated last row seats small couldnt fit  luckily cabin crew nice let move spoke another passenger swapping planned surprise birthday party one friends dropping home turned  however didnt get back homes everyone leave entire surprise ruined luckily cabin crew nice made announcement overhead honestly entire experience airline apart cabin crew serious disappointment,Solo Leisure,Economy Class,April 2016,Negative,Positive,Neutral,,Negative,,Negative,0
541,fastjet,2016-01-27 00:01:00,fastjet low cost airline used type airline nothing surprise flew kilimanjaro dar es salaam paid  piece baggage wasnt expensive plane new comfortable compared airlines route checkin smooth boarding quite fast well flight left time arrived bit ahead schedule nothing really complain,Couple Leisure,Economy Class,January 2016,Positive,Neutral,,,Positive,,Positive,1
542,fastjet,2016-01-27 00:01:00,flew fastjet johannesburg mt kilimanjaro airport family  day game park safari booked bags sent straight mt kilimanjaro transit dar es salaam asking staff dar es salaam bags make sure checked bags still us advised us idea bags  staff clueless assured us would reach mt kilimanjaro based asked sent instead actually tracking bag upon reaching mt kilimanjaro waited bagswhich held safari supplies clothing  days nothing came claim lodged find bags lost baggage counter staff called someone fastjet found bags still johannesburg cannot understand fast jet staff could tell us information asked dar es salaam took  days find bags blown us supplies clothing  days requested airline send bags arusha airport safari agent could picked bags rude refused assist us small issue despite ones missplaced bags complete full service paid transporting bags passengers time never fly,Family Leisure,Economy Class,January 2016,Neutral,Negative,Negative,,Negative,,Negative,0
543,fastjet,2015-01-22 00:11:00,fastjet windhoek dar es salaam plane alright comfortable price cabin crew friendly pay drinks beverages board lost luggage willing pay costs say dont take checked baggage another airline aware couldnt find terms conditions found also really hard get touch,Solo Leisure,Economy Class,November 2015,Positive,Positive,Neutral,,Negative,,Neutral,0
544,fastjet,2015-01-18 00:11:00,johannesburg dar es salaam fastjet flight ahead schedule arrival ground staff quick food beverages bought onboard get pay frills low cost airline far good,Solo Leisure,Economy Class,April 2015,Neutral,Positive,,,Positive,,Positive,1
